0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226
-0.112,0.914,-0.4955,0.371,0.608375,1.058,-1.90925,0.40625,6.748,0.131,0.509666666666667,-0.014,0.1821,-1.068,-0.407583333333333,1.4935,1.001,-4.504,1.0765,-1.42075,-0.13225,0.347166666666667,0.9205,-5.1245,-1.598,2.0555,4.09233333333333,-0.91225,1.32725,1.463,-1.897,2.2305,-1.60816666666667,-0.32825,2.74275,-1.72875,2.8885,-1.4411,-2.1655,-0.843833333333333,-0.601,0.5678,1.8285,0.87275,0.157666666666667,2.297,0.0848333333333333,1.66666666666667,2.2895,-0.154,2.1005,0.041625,1.730375,0.805,-0.995333333333333,2.03692857142857,-0.294833333333333,-0.58025,-0.57896,0.3225,-0.07275,2.33533333333333,5.0325,-2.094,-3.712,-2.0445,-0.1315,0.20425,-0.3475,0.059,-0.277,-1.372125,-1.96925,0.253,-0.295,-1.0145,-4.47525,0.103,-1.89075,-0.648,1.03083333333333,-0.0111666666666667,-1.47525,1.72925,-0.0351666666666667,-1.591125,1.76275,-2.4805,-0.108125,-1.970875,-1.187,-1.611,-2.42716666666667,-1.07116666666667,-0.74575,-0.4195,1.936875,-3.0624,-2.02225,0.173,0.47425,-0.2345,-2.8425,-2.849625,-3.774,1.92575,-4.163,-0.3565,0.23725,4.10625,0.0103333333333333,0.406,-0.00575000000000001,-0.886,-0.1815,-0.24925,-1.82675,3.79616666666667,1.7295,-2.36111111111111,2.695,-4.98625,-2.25725,-0.26975,-1.0445,0.407454545454545,2.87175,0.042,0.977833333333333,0.3815,-3.41725,-3.67625,1.5795,1.455,2.09283333333333,2.5815,0.77625,-1.07016666666667,0.014,-1.068,1.6161,1.28466666666667,2.7445,1.078125,3.42483333333333,-2.16846666666667,1.60116666666667,-0.225125,1.1805,-0.03825,1.826,0.4325,-3.3465,2.0954,0.1745,-0.127666666666667,1.491,-2.951125,-0.6256,3.2165,-0.181,-1.0015,4.2024,-1.7975,1.652,0.35775,-0.271,-0.714333333333333,0.93775,-3.365,0.8864,-0.383,-0.414416666666667,0.5455,3.2995,-0.434956521739131,-1.77266666666667,-0.0101666666666667,-1.563,2.63575,-0.4302,-6.115,-1.60825,-0.477,-1.04033333333333,1.08,3.96725,1.7105,-0.119875,-1.290375,-0.612,1.07975,-4.68933333333333,1.67866666666667,-0.65175,-1.76525,1.15725,1.521625,3.104125,0.593,-0.97725,-0.8225,-0.7635,-0.2965,-1.1165,0.291583333333333,2.4215,1.0335,0.986666666666667,0.272,2.418125,1.3885,-0.7,0.3618,0.121833333333333,0.53625,1.829,1.2005,0.4561,-0.85925,2.214,0.309,0.0235,3.0665,-1.99416666666667,-1.22625,-1.69425
-1.14825,1.4915,-1.182,-0.459,-1.18625,0.384,-1.2075,-0.211,5.94975,0.4735,2.962,-2.0685,0.7026,-0.5925,-2.0485,0.562,0.618833333333333,-4.122,0.726833333333333,0.1035,-2.91525,-0.3155,2.81775,-7.42816666666667,-4.18825,2.568,6.02216666666667,-1.7795,-0.71175,3.62,-0.586,0.8075,-1.90933333333333,0.9415,0.6815,-0.259,5.1945,-0.9739,-1.46025,-0.562666666666667,-2.258,2.0552,2.6975,-1.546,-1.3505,3.90925,1.1215,-1.47583333333333,2.10225,-0.373,1.72575,-0.90125,-0.882,2.284,0.574833333333333,3.23678571428571,0.455333333333333,-0.2745,-1.5796,-0.635,-2.52275,3.63233333333333,3.11525,-3.11,-4.19125,-1.384,-2.2255,0.71125,-1.71675,-1.068,0.706,-1.08975,-2.14525,-0.666,0.8275,0.39275,-5.07925,2.4715,-2.31925,-1.1355,3.6205,1.08883333333333,-2.19625,3.27775,-1.52633333333333,0.008125,2.27475,3.79875,-0.22,-1.07525,-2.0085,-2.21066666666667,-4.41433333333333,-0.742333333333333,-1.892,-0.27225,1.78825,-3.1418,-2.74975,-0.113,-1.29525,0.35275,-1.72,-0.165125,-5.9275,2.90475,-4.6875,-0.1825,1.36275,1.84275,0.142666666666667,-1.1425,1.90225,0.36275,-2.5465,0.19,-2.56675,3.82383333333333,3.745875,-2.64166666666667,1.554,-5.494,-1.9615,-1.20825,-1.7565,0.248681818181818,2.664,0.2925,1.4965,-1.25866666666667,-2.21125,-2.79375,-0.3955,-0.11475,1.34716666666667,1.0835,2.7035,-1.46766666666667,-0.436333333333333,-0.4405,1.5678,1.09883333333333,2.061625,1.36825,4.397,-1.32266666666667,1.83883333333333,2.981375,0.504166666666667,0.274375,-0.07825,0.542,-4.849,2.2704,2.9675,0.430166666666667,2.2119,-2.995125,0.5576,2.3255,-0.8909,0.2795,4.06,-3.1735,3.1635,-0.745,0.3315,-1.90916666666667,1.1855,-4.0265,0.7119,-1.37975,1.7845,-0.32,1.338,2.71134782608696,-2.00133333333333,2.17233333333333,0.6771,0.667375,-2.1837,-6.02625,-5.1625,2.12233333333333,-0.539,-0.5745,4.01575,0.575,3.585125,-2.261,-0.828625,0.289,-1.77933333333333,3.35316666666667,0.22925,-2.663,0.9295,0.300875,4.335875,1.21275,-0.19775,-1.52875,-1.6215,1.21325,-1.283,-0.279,2.65,-1.65025,1.187,4.64375,1.241625,0.110666666666667,-1.68983333333333,1.1105,-2.19266666666667,0.9815,3.63916666666667,2.82,1.8788,-0.34925,6.43725,0.168,0.0565,1.74825,-3.64666666666667,-1.103,-0.6465
-0.87625,0.9845,0.228,1.6845,-1.799875,-0.208,-0.6045,-0.164,7.437,0.3595,1.164,0.153,-2.6522,-1.326,-1.61716666666667,0.4105,0.203,-0.247,2.709,-2.193875,-3.012,0.457833333333333,3.64325,-5.3495,-4.88625,3.22883333333333,1.60883333333333,-1.56125,0.11375,2.27216666666667,-1.911,0.096,-1.59941666666667,0.447875,2.752625,1.2505,2.801,-1.2788,-1.63975,-1.42633333333333,-2.8865,1.754,1.78566666666667,-0.64325,-0.936666666666667,0.343,-1.79816666666667,-2.035,-0.126375,0.919,0.8125,-0.70025,0.86425,0.9605,-1.35016666666667,2.30714285714286,2.06216666666667,-1.877,-2.03556,1.535,-3.0875,4.35283333333333,6.29475,-3.702,-3.48225,-2.65516666666667,-0.713,0.5535,-0.772,-0.797166666666667,1.329,-1.043125,-2.58475,-0.4845,0.70575,-0.4015,-4.29225,0.305,-1.78625,-0.35725,3.75166666666667,0.298,-1.05925,1.47825,-0.700833333333334,-1.3865,1.8065,-0.56775,-1.625625,-2.533,-0.3895,-1.01016666666667,0.0416666666666667,-1.5175,0.13,0.804,2.5745,-3.9115,-2.76925,0.757,5.261125,1.9095,2.278,-2.70325,-5.59225,2.52725,-4.15575,0.62575,0.02825,4.8525,0.0776666666666667,0.55775,0.86725,-0.942,-1.1525,-0.53225,-1.4815,4.54483333333333,4.488625,-0.839,0.08825,-6.00425,-0.8965,-1.72925,-0.65125,2.31177272727273,0.16275,-2.633,-0.515833333333333,-2.31966666666667,-3.21975,-3.436,-0.181666666666667,0.496,-0.158833333333333,1.54075,2.075,-2.38933333333333,0.4075,-0.364,0.0889,0.322833333333333,1.667375,0.8235,3.37433333333333,-2.94413333333333,0.454333333333333,-0.03575,1.87166666666667,0.940625,1.53225,1.681,-4.415,2.4988,0.29725,-0.695333333333333,2.6312,-5.419875,0.16,0.4675,-1.7582,-1.17475,3.8853,-2.557,1.814,0.366375,0.9595,-2.40016666666667,0.46625,-3.80416666666667,1.286,0.74325,0.7455,0.085,0.6375,-1.97852173913043,0.934,0.487666666666667,2.5978,0.608875,-2.9262,-6.6905,-4.909,-0.600333333333333,-1.65266666666667,-0.11775,2.2115,0.982,-0.355375,-0.645875,0.419,-1.205,-4.28233333333333,2.4265,-1.23875,-2.33,-1.945,-0.00612500000000001,1.372375,0.35275,-2.06475,-2.2625,-0.457,-0.22625,-1.2355,1.24233333333333,1.616,-1.3915,1.30083333333333,-0.1245,1.5765,-0.09,0.527,-0.3609,-1.582,0.3995,0.804833333333333,2.187,-0.8596,-0.33625,-0.8425,0.4435,-0.562,-1.144,-3.64483333333333,-1.6515,-0.831125
-0.123375,-0.108,-0.238,0.877,-0.01875,3.279,-0.653,1.4995,6.0935,5.56,2.83916666666667,0.85525,0.314,-1.9175,-1.30908333333333,1.0055,0.0683333333333333,-4.3565,2.07383333333333,-0.604125,-1.5,-0.933166666666667,3.4145,-3.23433333333333,-3.19825,1.57233333333333,5.89116666666667,-3.98666666666667,0.4905,1.05433333333333,-3.0425,0.804,-0.595083333333333,0.5425,1.13425,-1.59275,2.96625,-2.3631,-0.493,-0.919666666666667,-1.183,2.3086,0.867833333333333,-0.25575,-1.209,5.721,-0.289,-0.715833333333333,3.151625,-0.3795,1.02225,-0.629125,-0.0355714285714285,2.62625,-2.55033333333333,0.393285714285714,-0.365,-3.467,-2.58976,1.08,0.17975,2.0755,4.4635,-3.75925,-3.826,-2.8915,-0.847,-0.25475,-0.1955,0.0295,0.6045,-1.681875,-0.86775,1.7065,0.38775,-2.63975,-4.78075,3.8895,-3.537,-4.121,2.71966666666667,2.25316666666667,-1.68875,2.2855,-0.785166666666667,-0.2935,3.709,-1.05325,-1.512125,-4.08185714285714,-2.01525,-1.66316666666667,-3.75133333333333,2.47,-0.036,-0.66475,0.84525,-3.9475,-3.823,0.9365,0.917875,4.46975,-3.6925,-3.302625,-4.027,1.92475,-5.452,0.37275,0.58925,1.83875,1.5035,-2.2335,2.7205,-1.3335,-2.027,0.579,-3.7955,6.56233333333333,0.676125,-0.681444444444444,4.14075,-5.52,-2.8875,-0.228,-0.63925,2.42995454545455,1.03325,-1.657,1.3915,0.550166666666667,0.331125,-4.67975,0.647,0.8575,-0.367666666666667,2.88875,-0.658,0.7965,-0.157166666666667,-0.9695,2.2058,0.835166666666667,3.174625,1.54075,5.265,-0.910133333333333,-0.180333333333333,1.626375,2.547,4.103375,-1.341,0.998,-4.815,1.5593,-0.6715,0.601,2.892,-2.43325,0.2345,2.57083333333333,-0.9817,0.0255,3.994,-2.72325,5.943,0.357125,0.939,-2.85683333333333,2.34925,-3.73316666666667,0.6435,-0.51475,1.29775,0.143,1.57575,-1.05908695652174,0.533666666666667,-0.6435,-1.7696,0.0331428571428571,2.13,-6.88375,-5.47275,0.121666666666667,-0.7915,1.33125,7.137,-0.2405,-1.25125,0.045875,-0.724875,1.43475,-5.64633333333333,1.77216666666667,-2.11475,-2.749,-1.00225,1.9275,4.094375,1.51575,2.1455,-0.73075,-2.793,-0.288,-1.683,0.751833333333333,2.939,2.4355,1.2852,4.0385,0.5775,-0.754416666666667,-0.767833333333333,-0.2693,-1.70933333333333,2.7805,5.07033333333333,4.6935,-1.1972,-0.39975,0.81575,-0.7425,-1.094,3.74925,-3.6895,-2.17225,-2.997
-2.1175,3.93125,-0.4985,-0.6245,1.546375,0.847,0.587875,0.16525,3.4325,1.38775,-0.085,-1.827,-0.0641,-1.29,-0.43775,0.567,-0.0401666666666667,-4.50225,1.87916666666667,-0.741625,1.298,1.10216666666667,4.9645,-4.22833333333333,-1.5885,-2.008,5.32666666666667,-0.51825,3.7535,0.867666666666667,-2.2405,5.1435,-0.6785,-0.332,4.925875,0.83775,-2.26175,-1.6679,-2.1245,-0.654333333333334,-1.1455,2.2287,2.458,-1.30375,-0.919666666666667,4.43325,-2.047,-0.596333333333333,2.058375,0.179666666666667,2.33625,0.514375,0.320125,1.14825,-2.88,1.43178571428571,0.0611666666666667,-0.8355,-0.62216,-0.813,-0.5545,3.44016666666667,6.40825,-1.58375,-3.68,-2.57533333333333,1.5395,0.6435,1.7255,-1.74466666666667,-0.2055,0.529625,-1.84325,0.8215,0.3545,-3.2815,-2.209,0.774,-0.021,0.282,1.20066666666667,3.41533333333333,0.6625,2.03325,-0.874333333333333,-1.515625,0.91675,-2.8155,-1.654375,-1.788625,-0.3945,-1.93116666666667,-4.08916666666667,0.293666666666667,-1.74525,0.20175,-0.561625,-3.8827,-3.62975,0.1025,-0.451625,1.7745,-3.228,0.385,-6.37275,1.849,-4.1445,0.60875,0.1805,2.649,2.00383333333333,-0.9935,2.83825,-2.16475,-1.416,0.33625,-0.478,2.00866666666667,-1.115375,-0.433111111111111,2.3635,-5.49225,-1.45025,-1.275,0.1555,0.213590909090909,3.28475,-2.7435,0.2395,-0.0611666666666666,-3.043875,-4.027,1.844,0.72075,-1.13666666666667,0.13625,-0.724,-2.28666666666667,0.62,0.1145,-0.1354,3.5095,1.66675,-0.04875,2.18066666666667,-2.71826666666667,0.343166666666667,0.230875,1.96566666666667,1.93125,-0.209,0.648,-4.467,2.4308,-1.988,-0.409333333333333,0.9778,-3.127625,-0.1512,-0.0245,0.4829,-1.21,4.4073,-2.808,1.8225,-0.011625,1.1845,-2.6875,2.9975,-2.97383333333333,0.5918,-0.89275,-1.12958333333333,-0.1195,5.25575,0.740478260869565,0.388833333333333,1.64216666666667,-2.9473,3.8055,-3.4519,-6.542,-4.7865,-1.0695,0.416666666666667,-0.14525,3.57175,-1.783,-0.254125,-1.5025,0.708125,2.70175,-5.81383333333333,1.79933333333333,-2.207,-2.2415,-0.55775,-0.092875,1.973625,1.941,1.29,-2.62625,-0.761,-1.89475,3.13316666666667,0.02575,0.962,0.44975,1.41366666666667,1.8215,3.96425,-0.508166666666667,-1.86766666666667,-1.4407,-1.66583333333333,4.11825,1.97816666666667,0.1505,-0.3876,-0.303,-1.19725,2.7395,0.6315,3.97725,-0.974,-1.77,-0.815375
-1.546625,2.206,-0.5485,2.039,0.654875,3.2265,-2.04,-1.22875,2.82675,1.584,0.00533333333333334,-1.37925,-0.7319,-1.874,-1.18941666666667,1.286,0.741833333333333,-4.33225,2.113,-1.54675,-2.36725,-1.54733333333333,3.17575,-7.96616666666667,-2.35525,1.64633333333333,3.836,-2.03775,-0.10325,1.94283333333333,-2.407,0.589,-2.40483333333333,1.633,3.166625,-0.4175,3.024,-2.2866,-2.285,0.267333333333333,-1.831,1.7862,1.98733333333333,5.26475,-1.08566666666667,1.23625,-1.47633333333333,-0.2205,0.416375,0.8425,1.28425,-1.188375,-0.872,5.13525,-2.19683333333333,1.74585714285714,0.109666666666667,-1.864,-2.45108,1.86,0.3445,1.22283333333333,4.52,-3.5925,-3.7595,-2.75766666666667,-1.8095,-0.11575,3.1955,-3.00616666666667,1.245,-1.240125,-2.6905,-0.252,0.682,-1.717,-4.209,5.6725,-3.23225,-0.9345,2.04816666666667,2.65483333333333,0.1325,2.54875,-1.52883333333333,-0.683125,0.40375,0.0225,-0.884,-2.569875,-1.25725,-1.60633333333333,-5.20883333333333,-1.4015,-1.21325,0.0515,0.100125,-4.1919,-0.33025,0.996,0.867625,1.8945,-0.161,-1.5225,-6.20475,0.588,-3.82975,1.85,2.40925,2.31925,1.803,-2.12175,2.60925,-0.93,-1.091,-0.40325,-4.03875,5.40466666666667,-0.12225,-1.48688888888889,2.917,-5.47175,-2.06175,1.41075,-1.4335,1.85986363636364,0.9115,-1.0435,1.6575,0.766666666666667,-3.928125,-3.381,0.300166666666667,-0.62625,1.30833333333333,1.70825,-1.89425,0.9105,-0.00616666666666667,-1.5855,1.4082,1.40183333333333,0.12575,-1.10725,2.26883333333333,-1.344,-0.368166666666667,-0.01,0.102333333333333,2.10575,-0.5905,0.622,-4.661,0.4306,0.88725,2.09083333333333,0.0955000000000002,-3.139625,1.0029,-0.369166666666667,0.6348,-1.20525,3.3273,-2.847,3.97025,0.276625,0.5925,0.332333333333333,0.08225,-5.12616666666667,0.7711,-0.04825,-0.224833333333333,-0.05,0.82375,0.451913043478261,-3.84766666666667,0.967166666666667,-2.3007,0.264,0.5932,-6.18825,-2.98475,0.605833333333333,-0.874333333333333,-0.13875,2.5755,1.68,-1.6785,0.859,-0.358375,1.5795,-5.85316666666667,1.49916666666667,-1.31325,-2.9515,-0.8895,0.952125,2.94825,1.626,-0.22575,-1.86625,-1.6905,0.47875,-1.60583333333333,0.447916666666667,5.87575,-0.8855,6.2235,3.24675,1.241625,-1.27075,0.381333333333333,-1.934,-1.782,-0.46425,5.05766666666667,1.56225,-0.3056,0.53725,-0.64075,0.1465,-0.6705,-2.1855,-3.424,-2.35125,0.158
-0.6275,0.857,-0.93,1.2705,-0.491375,0.683,-1.481125,0.36425,7.2355,1.00125,2.07433333333333,-1.35325,-1.2026,-1.2365,-0.8675,1.367,0.715833333333333,-3.33925,0.853166666666667,-0.971,-0.94875,0.821833333333333,1.18425,-5.31233333333333,-3.0795,1.88633333333333,3.1365,-0.545,2.60425,1.99766666666667,-0.4955,1.889,-1.33166666666667,0.906875,2.32975,-1.048,3.81675,-0.8178,-1.3215,-1.54766666666667,-1.106,0.4711,1.15433333333333,0.739,0.476666666666667,1.152,0.232,-0.647666666666667,1.025875,0.5425,1.9105,0.42375,-0.7265,3.395,2.40883333333333,2.15907142857143,0.337,-1.46175,-1.36892,1.1265,-0.58925,2.62933333333333,1.9375,-0.41925,-3.72825,-2.04333333333333,-0.4415,0.236,-0.3835,-1.9235,0.9225,-1.97225,-3.10075,0.5195,-0.75125,-1.94,-4.15775,1.6445,-2.973,-3.5125,2.199,1.449,-0.517,2.82775,0.8095,-0.236875,3.28075,2.30275,-1.8575,-2.47275,-0.93575,-1.79316666666667,-3.7815,-1.853,-2.222,-0.518,1.909625,-3.5923,-2.65225,0.9325,-0.440125,1.3885,-3.531,-2.176375,-4.97875,2.97375,-3.67225,-0.255,0.75875,1.121,-0.0181666666666666,3.7055,1.8605,-0.74975,-0.4655,0.31175,-3.0625,4.48733333333333,1.837625,-2.40022222222222,0.50375,-5.35975,-1.114,-1.442,-1.425,2.29713636363636,2.658,-1.205,0.420833333333333,-0.399833333333333,-2.59575,-2.758,1.61416666666667,1.3085,1.51616666666667,-0.628,1.40425,-1.71733333333333,0.103833333333333,-0.807,2.0569,1.304,1.0455,2.271625,3.26416666666667,-2.12033333333333,1.95166666666667,0.241125,0.902333333333333,3.15125,1.612,0.8445,-3.7605,4.4197,0.42375,0.0255,3.4267,-1.619125,1.3748,2.066,0.1739,-1.444,4.375,-2.67375,4.7175,0.26775,0.2685,-1.5535,1.0875,-5.21533333333333,1.4234,-0.25975,-0.216333333333333,0.0845,3.3335,1.53652173913043,-0.536666666666667,0.0528333333333333,0.2244,3.192625,-0.5362,-5.77625,-4.13975,0.211166666666667,-1.513,-0.32775,2.44825,-0.129,-0.247375,-0.028125,1.160875,0.66675,-5.24933333333333,1.31283333333333,-0.8195,-2.45075,-0.5665,0.394875,3.13225,0.704,-0.10275,-1.54475,-0.763,1.16225,1.42516666666667,2.789,2.45,0.83025,1.3295,3.30725,2.87725,0.15,-1.24233333333333,1.0817,-1.784,0.15575,1.86416666666667,1.59775,0.4627,0.24375,1.4915,0.16175,-0.65925,1.68725,-0.699,-1.1375,-1.367875
0.614125,0.423,-0.856,1.7195,0.25475,4.113,-1.710375,0.207,6.04825,3.566,0.580333333333333,-1.042,-0.0725,-1.487,-0.630083333333333,-1.9465,-0.1105,-4.2325,-0.248666666666667,-0.324875,-0.28075,-0.223,-0.0935,-6.419,-2.8865,1.49283333333333,2.839,-0.55875,2.9835,1.704,-0.3005,3.7,0.23325,1.051,1.144375,-1.11275,3.65025,-1.2829,0.13925,-1.47483333333333,-0.4495,-0.0782,0.455166666666667,-3.46944695195361e-18,1.85266666666667,2.22,2.781,0.881,1.198875,0.945166666666667,0.99,0.679125,-0.678,0.154,-1.92883333333333,1.50685714285714,0.208333333333333,-0.26575,-1.24652,1.794,0.80175,1.1315,-1.0415,-0.65875,-4.07375,-1.75633333333333,1.9015,0.4705,-0.28,0.298166666666667,1.3065,-2.693,-2.0615,0.0005,-0.688,-1.82525,-3.89075,0.788,-1.82775,-1.97425,1.25116666666667,2.52233333333333,0.69275,2.141,-0.281333333333333,-1.846875,0.798,1.005,-0.574875,-1.487625,0.871,1.18616666666667,-4.49833333333333,-1.30266666666667,-1.239,-0.1665,1.90075,-3.5785,-2.72475,1.1385,3.441625,0.9155,-3.6365,1.12275,-4.79825,1.054,5.48375,-0.16275,1.09275,1.75575,1.62533333333333,3.8875,-0.275,-1.40475,-1.009,0.698,-1.2395,4.46783333333333,0.443875,-2.28633333333333,2.52825,-5.884,-1.84875,1.09675,-0.46475,1.98136363636364,1.7875,-1.45825,1.67133333333333,-0.580833333333333,-2.511875,-4.0565,2.12933333333333,0.872,2.31416666666667,2.41875,0.59,-1.859,0.2915,-0.8735,1.8736,2.302,1.13675,0.785125,3.1465,-1.122,1.29983333333333,0.256875,2.11083333333333,2.85825,2.47475,0.658,4.8555,3.4009,-1.197,0.341833333333333,4.2139,-1.353875,1.5322,3.51283333333333,-0.1451,-1.0465,4.5025,-2.6345,4.072,0.47025,0.6245,0.895,1.31575,-5.03833333333333,1.2219,-0.1965,0.534583333333333,-0.432,3.22375,0.276608695652174,-1.46116666666667,1.05716666666667,0.3101,3.584125,0.0189,-6.3275,-5.06675,0.223666666666667,-0.719333333333333,0.85175,0.82075,-1.916,2.12375,-0.161125,0.465625,1.76675,-5.14483333333333,0.389166666666667,-0.281,-2.08,-1.98225,0.061,0.715375,0.57325,2.5675,-1.5065,-1.5625,-0.0795,2.21266666666667,0.797916666666667,3.747,0.36575,3.18933333333333,2.2905,3.03925,-0.347333333333333,-0.780833333333333,0.7881,-1.04216666666667,2.70225,2.62133333333333,1.48475,2.6222,0.0815,0.27575,0.18025,-0.9455,2.973,-0.483333333333333,-0.61175,-1.5665
-3.452375,1.9935,-2.5745,-0.9515,0.51075,0.6855,-2.42825,0.83925,7.85425,-0.253,-0.0546666666666667,0.02075,-2.92644444444444,-1.7765,-1.76433333333333,-2.22,-0.454166666666667,-1.7995,3.68133333333333,-1.139,-0.514,-2.60683333333333,2.514,-7.92733333333333,-5.028,-1.55966666666667,1.77,-0.84125,2.978,0.289166666666667,-3.0595,4.569,-0.526083333333333,1.326875,1.234625,-0.08125,3.25425,-1.1946,-3.09375,-2.183,0.68,1.2536,1.1715,-1.82775,-1.49216666666667,0.937,-1.9455,-2.09366666666667,-0.057875,-0.440666666666667,0.46175,0.8515,-0.205285714285714,-0.731,-2.2145,0.815071428571428,0.0903333333333333,-2.06875,-2.26096,-1.5535,-2.95275,2.86283333333333,2.91675,-0.69025,-3.93475,-2.97966666666667,-2.59,-0.214,-1.48075,-0.664666666666667,0.612,-2.126,-3.665,0.2995,-1.94175,-0.51075,-4.44875,1.187,-2.845,-4.9055,2.419,1.70233333333333,-0.79575,2.351,-0.834333333333333,-1.922375,-1.292,-2.674,-4.39028571428571,-4.63425,0.641,-0.5315,-3.90733333333333,-1.70383333333333,-0.24625,0.31625,-0.68225,-3.9678,-3.4645,0.3095,-0.113,0.191,-4.5955,-3.848625,-6.47925,-1.24525,-4.57925,1.31075,-0.57325,2.4945,2.2175,-2.302,3.8415,0.319,-2.286,-1.503,-5.864,2.99833333333333,3.336,-2.99366666666667,-0.695,-5.61875,-1.42525,-2.78725,-0.40075,2.38286363636364,2.26275,-1.42125,0.733,0.5675,-4.468625,-0.17875,3.197,0.523,-0.535,1.366,-0.57375,-1.83833333333333,1.67466666666667,-0.1135,0.7084,0.234,1.96425,0.5915,2.59533333333333,-3.4782,0.896666666666667,0.643875,1.744,2.8425,-1.62325,0.6995,-4.5175,2.3937,-1.45375,-0.052,1.8445,-1.758125,0.3649,2.11583333333333,0.5817,-1.6785,4.4613,-1.50025,2.917,-0.67325,-0.5145,-3.16833333333333,1.407,-4.1955,1.6795,-2.1755,-1.87766666666667,-0.2835,4.86875,-2.76126086956522,-3.9705,-0.771833333333333,1.7544,3.90375,-2.8526,-6.19,-3.92075,-1.10516666666667,1.37216666666667,-0.30975,2.75575,-0.125,2.721125,0.23475,1.724625,0.69575,-5.84716666666667,1.95283333333333,-1.9085,-3.31225,-0.7385,0.065125,1.844375,1.55625,-2.74475,-2.12,-0.7935,-0.04075,-3.05183333333333,0.999666666666667,4.67225,0.72725,1.30316666666667,1.05625,2.290125,0.0506666666666667,-2.20616666666667,-2.4134,-2.47716666666667,2.51875,1.40083333333333,0.91475,0.2663,-1.27525,1.98275,-0.35125,0.5135,2.00725,-0.315833333333333,-0.479,-2.593125
-0.961625,1.53525,-0.94,0.9525,-0.84875,1.093,-0.17975,0.641,5.63925,0.61475,0.904166666666667,0.0955,-0.5703,0.0675,-2.05183333333333,1.5275,-0.515666666666667,-4.628,3.10883333333333,-2.4805,-2.53475,1.14183333333333,4.4655,-5.81866666666667,-3.7265,0.901833333333333,1.66216666666667,-0.70625,0.80125,1.955,-1.638,2.056,-1.17291666666667,1.7715,-0.407625,0.343,3.059,-2.0886,-1.758,-1.6735,-1.7885,2.5676,-0.203666666666667,-0.338666666666667,-1.776,3.44675,0.353333333333333,-0.643166666666667,0.041625,0.563666666666667,0.86325,-0.355375,0.02125,2.31425,-1.10633333333333,1.86235714285714,0.880666666666667,-1.944,-0.2372,0.8405,-1.96675,4.25483333333333,-0.09275,-3.097,-4.09775,-1.85616666666667,-0.2705,-0.236,-0.62475,-4.42066666666667,1.0325,-2.709875,-4.27375,-0.2115,1.42075,-3.02325,-5.73775,-0.21,-2.16425,-3.93975,2.97233333333333,-0.0108333333333333,-2.10125,1.42925,-0.488166666666667,0.654,3.783,1.86,-2.530375,-1.94875,-0.819,-1.77233333333333,-5.97833333333333,-1.07116666666667,-0.889,-0.96275,2.13725,-3.2502,-2.9885,0.738,0.663875,2.02925,-1.072,-1.34775,-5.63575,1.22525,-5.527,-0.09125,0.1935,3.611,0.548833333333333,-1.71675,1.94975,0.4275,-0.861,-0.08975,-1.3295,3.21033333333333,0.17575,-1.84211111111111,0.72025,-6.72875,-2.0245,-1.502,-1.06075,-0.4715,1.09025,-1.9515,1.71733333333333,1.04283333333333,-3.06975,-2.491,0.766833333333333,0.94525,0.029,1.19525,0.3865,-0.0796666666666667,-0.0165,-0.542,-0.162,-0.437,1.4935,0.471875,3.41283333333333,-1.8044,0.345833333333333,0.473625,0.892333333333333,0.938375,2.54075,1.183,-4.3055,1.8362,0.95975,-1.17916666666667,4.3581,-3.46325,0.5609,1.58366666666667,-1.5546,-1.89925,4.0105,-1.131,0.34775,-0.030125,0.921,-2.42683333333333,0.8275,-4.68216666666667,0.7971,-0.105,-0.417416666666667,0.1155,1.63825,0.540739130434783,1.08266666666667,0.0901666666666667,0.6682,1.966125,-0.6682,-7.273625,-5.08425,-1.055,-0.775,-0.074,2.2345,1.5485,-0.565375,-1.26,1.328,0.37025,-5.90133333333333,2.328,-0.409,-1.62725,-0.0885,0.04825,1.16475,0.28625,0.441,-1.98225,-0.7685,1.7615,-0.997666666666667,1.05933333333333,3.1155,-1.176,2.19116666666667,0.39325,-0.953,0.85975,-1.7865,0.8893,-1.99783333333333,0.18325,2.32783333333333,1.42225,1.7939,-0.28675,-0.7135,0.103,0.09125,0.542,-2.83533333333333,-1.68375,-0.88975
